,state,product,square_ft,has_fire_alarm,has_burglar_alarm,portable_electronics,coast,fire_housing_proximity,previous_policies,user_age,card_type,label,number_of_na,grouped_postal_code,median_household_income
-8.87397e+18_-9.00296e+18,CA,ho4,508.8787999926194,True,True,False,2,0,2,31.040022667978683,credit,True,0,generall_postal_code,230763.17696602346
-9.00417e+18_6.28579e+18,CA,ho4,1583.03812440597,True,False,False,8,2,-2,29.558343459004785,credit,True,2,generall_postal_code,48320.84635257915
-9.0313e+18_4.59141e+18,TX,ho4,433.2625565625236,True,False,True,9,1,1,19.21093192565338,debit,True,2,generall_postal_code,29152.447989929795
-8.99127e+18_-3.13085e+18,NY,ho4,1210.1252088003148,True,False,False,4,-1,-2,33.47546751056487,credit,True,0,generall_postal_code,62924.95659010053
-8.84153e+18_8.43075e+18,TX,ho4,1249.8687965923857,True,True,True,9,3,-2,41.00042530402759,debit,True,-1,generall_postal_code,39077.66980938107
-8.80391e+18_-7.65575e+18,NJ,ho4,622.7421806037839,True,False,True,11,2,0,38.348706937987416,debit,True,-1,generall_postal_code,86716.41683368558
-8.99091e+18_-4.06516e+18,TX,ho4,1765.455983946229,False,False,True,9,-1,0,49.81240825639092,debit,True,1,generall_postal_code,85358.16094735495
-8.98131e+18_-8.95658e+18,NY,ho4,1226.684138872456,True,False,False,5,2,-2,20.818420903371198,debit,True,-1,generall_postal_code,82347.4879865456
-8.81352e+18_7.75919e+18,CA,ho4,786.8329013205021,False,False,False,9,1,0,28.853116273084815,debit,True,-1,generall_postal_code,160305.78093264988
-8.87136e+18_7.29456e+18,CA,ho4,748.8251454178258,False,False,False,8,2,1,49.67167784272645,debit,True,3,generall_postal_code,39416.4102068636
-9.08563e+18_-2.8318e+17,NY,ho4,1870.1679494304321,False,False,False,2,1,1,42.480881745817186,credit,True,1,generall_postal_code,42832.218025400216
-9.14573e+18_-5.90068e+18,CA,ho4,702.2900930957317,True,False,False,1,-1,1,12.46474882355436,debit,True,-1,generall_postal_code,139172.32690546443
-8.87693e+18_1.24372e+18,MD,ho4,1113.8422962753998,True,False,False,11,1,0,33.5125779564027,debit,True,-1,generall_postal_code,51282.94404448222
-9.17039e+18_-6.64849e+18,OH,ho4,624.7211913610488,False,False,True,10,1,-1,42.35724857858896,debit,True,1,generall_postal_code,37970.82997648348
-9.02355e+18_-3.2774e+18,CA,ho4,1325.3080188841268,True,False,False,1,-1,0,50.69302099966389,debit,True,0,generall_postal_code,44212.583180162015
-8.91221e+18_5.87896e+18,OH,ho4,661.1188182940476,False,False,True,11,2,-2,38.121972932336924,debit,True,2,generall_postal_code,25025.419660115855
-9.04097e+18_-3.82963e+18,IL,ho4,769.0805781693989,False,False,True,1,-1,-1,16.212854292661163,debit,True,2,generall_postal_code,40111.25265000442
-8.83265e+18_5.06817e+18,TX,ho4,758.2948379178445,True,False,True,9,0,-2,31.302329335224776,debit,True,2,generall_postal_code,120234.63552767388
-8.94203e+18_-1.23748e+18,GA,ho4,2165.9184442590526,False,False,True,9,2,1,28.98231277329713,debit,True,0,generall_postal_code,21614.298795810028
-8.90436e+18_-6.85083e+18,GA,ho4,1442.0496865494674,True,True,True,11,0,1,15.894488785206171,debit,True,2,generall_postal_code,-8223.086383645496
-9.12124e+18_-3.36306e+18,NY,ho4,244.24328355189925,True,False,False,7,0,-2,27.024666594645364,credit,True,-1,generall_postal_code,27288.425623795734
-8.94094e+18_-3.57109e+18,PA,ho4,1613.6040098060514,True,False,True,13,2,0,39.56252640775523,debit,True,3,generall_postal_code,80083.5453121158
-8.89195e+18_-2.65476e+18,CA,ho4,649.0473169021476,False,False,False,0,1,0,46.60802748084683,credit,True,0,generall_postal_code,204140.10970619015
-9.08703e+18_-7.71693e+18,PA,ho4,1434.3594641551595,True,False,True,10,1,-2,49.545900458062654,debit,True,1,generall_postal_code,49618.522955396475
-9.10133e+18_-1.4587e+18,DC,ho4,559.7121655017406,True,False,False,10,1,-1,20.96895478116279,debit,True,2,generall_postal_code,67414.93054489746
-8.93946e+18_-4.8789e+18,NY,ho4,721.2437612626098,False,False,False,5,-1,1,42.169608773501125,credit,True,1,generall_postal_code,71399.84689469067
-8.9454e+18_-3.77919e+18,CA,ho4,910.3313179771801,False,False,False,10,4,-2,40.99617971126436,debit,True,2,generall_postal_code,137234.93344131298
-8.93172e+18_1.81832e+18,NY,ho4,1202.7049074993822,True,False,False,12,3,1,3.7944147241645574,debit,True,-1,generall_postal_code,73424.74357597291
-8.92481e+18_9.18684e+18,TX,ho4,23.298765109868782,True,False,False,9,1,0,52.26320444490837,credit,True,-1,generall_postal_code,111012.45168683605
-9.06547e+18_-6.18277e+18,NV,ho4,3202.9790384146827,True,False,True,12,2,-2,22.810707702848184,debit,True,1,generall_postal_code,-39631.039895206544
-8.97298e+18_8.13655e+18,CA,ho4,1735.3128828029553,True,False,False,7,1,0,25.291288761171977,credit,True,2,generall_postal_code,32415.410958782744
-8.96441e+18_5.33357e+18,IL,ho4,1428.4523896065755,True,False,True,12,-1,-2,31.44023982676768,credit,True,1,generall_postal_code,124220.56272891593
-8.9275e+18_2.05857e+18,CA,ho4,2547.676010852065,False,False,False,4,2,-1,52.43327118299937,credit,True,2,generall_postal_code,40889.559457094
-8.90783e+18_-4.07816e+17,CA,ho4,1467.5759233626504,True,False,False,8,2,1,39.94681001277441,debit,True,-1,91302,175491.18621911507
-8.84569e+18_5.4146e+18,TX,ho4,325.40447719548706,True,False,True,10,1,0,49.24561164286756,debit,True,0,generall_postal_code,31633.316975609465
-8.90858e+18_-6.74808e+18,CA,ho4,1198.8439309799346,False,False,False,5,-1,1,26.485404380694312,credit,True,1,generall_postal_code,124419.03806814736
-9.04363e+18_-5.74864e+18,CA,ho4,1784.4104353913265,True,False,False,5,4,-1,31.66697555986709,debit,True,0,generall_postal_code,42150.54930046942
-8.95236e+18_-2.04897e+18,IL,ho4,-286.31721788423897,True,False,True,9,-1,-1,16.712272540207056,debit,True,-1,generall_postal_code,8076.68579685473
-8.84755e+18_-7.62542e+18,NY,ho4,1448.4015881450869,True,False,False,1,0,-1,41.877571090884324,credit,True,2,generall_postal_code,281165.1326375715
-8.80102e+18_-6.33676e+18,NY,ho4,852.7984419029804,False,False,False,2,1,0,31.510835865696933,credit,True,3,generall_postal_code,70425.67132313404
-9.20488e+18_8.33094e+18,TX,ho4,927.4972579152472,True,True,True,10,1,1,19.628283098801468,debit,True,0,generall_postal_code,38245.75472624233
-9.21065e+18_5.09639e+17,TX,ho4,1432.8979938397267,True,True,True,10,0,1,55.51600015104305,debit,True,-1,generall_postal_code,25062.265326471057
-9.20954e+18_-5.67184e+18,CA,ho4,579.388159338633,True,False,False,3,4,-1,33.0922679815735,credit,True,-1,generall_postal_code,20162.666669460945
-8.95396e+18_-7.28308e+18,NY,ho4,638.5755082036313,True,False,False,1,-1,0,46.07442279391763,debit,True,2,generall_postal_code,69952.81773544196
-9.04048e+18_5.27524e+18,IL,ho4,683.1209058272476,True,False,True,8,0,0,30.316000977013324,debit,True,1,generall_postal_code,128774.13520825194
-9.19562e+18_-8.21542e+18,TX,ho4,974.8230465061984,True,True,False,12,-1,-2,28.521425059972337,debit,True,0,generall_postal_code,26732.077045959846
-9.10392e+18_-2.70344e+18,TX,ho4,1167.6980606289765,True,False,True,10,1,-1,14.152691249079716,debit,True,-1,generall_postal_code,-75238.36608820663
-9.16098e+18_1.28409e+17,NV,ho4,2522.027611924868,False,False,True,11,0,0,58.27456011675944,debit,True,1,generall_postal_code,85097.45889388076
-8.94471e+18_8.46459e+18,NY,ho4,718.4256868931278,True,False,False,10,0,0,45.66554065934324,credit,True,2,generall_postal_code,66994.66616126227
-9.04966e+18_-7.30068e+18,NJ,ho4,1432.1613598805015,True,False,True,1,4,-2,40.918747506737,credit,True,0,generall_postal_code,141043.15579612035
-8.97768e+18_5.59695e+18,TX,ho4,386.55191705338325,False,False,True,12,2,-2,47.82950331167342,debit,True,0,77065,48739.090025814534
-9.1397e+18_2.43415e+18,CA,ho4,1654.2075917359496,True,False,False,8,2,-2,56.73892949464785,credit,True,0,generall_postal_code,6922.204997776884
-9.02547e+18_-1.99162e+18,TX,ho4,564.0740329124549,True,True,True,11,3,0,44.11598164283502,debit,True,-1,generall_postal_code,55095.46564479028
-8.80768e+18_8.68236e+18,NJ,ho4,983.327436947621,True,False,True,3,4,0,34.060937303136924,credit,True,1,generall_postal_code,61416.66047028241
-9.03197e+18_2.23094e+18,CA,ho4,1726.7170874522321,False,False,False,7,3,-1,20.80652866050381,credit,True,0,generall_postal_code,108853.59894123432
-8.89337e+18_2.68648e+18,CA,ho4,634.6497971048833,False,False,False,7,2,2,76.53358014608659,debit,True,2,generall_postal_code,139347.01161907217
-8.90892e+18_3.75943e+18,NY,ho4,1169.7222730421988,True,False,False,3,0,-2,29.12948950213733,credit,True,-1,generall_postal_code,108637.9866299862
-8.9138e+18_7.95622e+18,CA,ho4,1455.076795306646,True,False,False,8,2,-2,41.011530689454716,credit,True,-1,generall_postal_code,61803.93198397191
-8.89649e+18_-6.83949e+18,TX,ho4,566.6770765363841,True,False,True,10,1,1,49.9358347708799,debit,True,-1,generall_postal_code,35069.208232208715
-9.00129e+18_2.76836e+18,NJ,ho3,3569.8821903422513,True,True,True,8,3,-1,79.63309243979636,debit,True,0,generall_postal_code,106059.10834292127
-9.1397e+18_-1.8585e+18,NY,ho4,188.01631433032708,True,False,False,6,2,-2,31.579589055123577,debit,True,1,generall_postal_code,16892.38663071883
-8.94608e+18_-8.431e+18,WI,ho4,891.4447830199066,True,True,True,4,-1,-2,30.7717022980189,debit,True,-1,generall_postal_code,90441.4635496536
-8.89491e+18_5.00032e+18,IL,ho4,1160.4470568679658,True,True,True,6,1,0,23.948565885996455,debit,True,2,generall_postal_code,129152.23705390471
-9.12353e+18_-7.20777e+18,CA,ho4,2085.280205087395,True,True,False,4,2,-2,32.47208356007479,debit,True,0,generall_postal_code,23382.76268132618
-8.79644e+18_-7.55545e+18,CA,ho4,1549.6609256992017,False,False,False,11,0,0,44.28315559358432,debit,True,1,generall_postal_code,69466.80782079823
-9.05845e+18_5.72676e+18,CA,ho4,1187.889043166898,False,False,False,11,2,-2,32.60200983617655,debit,True,1,generall_postal_code,148261.0912724156
-9.18436e+18_2.12857e+18,NJ,ho4,971.9426763303877,True,False,True,6,5,0,27.812218387165114,credit,True,1,generall_postal_code,34317.29599893338
-9.01344e+18_-8.57926e+18,TX,ho4,1528.545881706676,True,True,True,12,0,-2,34.256758252173036,debit,True,-1,generall_postal_code,73565.35671038972
-9.17044e+18_2.20008e+18,NY,ho4,1278.2636467197815,False,False,False,4,0,1,36.435734556219685,debit,True,1,generall_postal_code,23016.981738501658
-8.89603e+18_9.60702e+17,CA,ho4,257.56723979204764,True,True,False,12,3,1,-1.9081445582026504,credit,True,0,generall_postal_code,66779.17325725185
-8.96804e+18_-6.25461e+18,NY,ho4,169.50024042633856,True,True,False,5,0,1,30.13019631805513,credit,True,0,generall_postal_code,121132.555736297
-8.90206e+18_-4.43613e+18,CA,ho4,1147.68399237815,True,False,False,6,1,0,22.44125168888298,debit,True,0,generall_postal_code,83081.23741312418
-8.97273e+18_-1.56873e+17,CA,ho4,2108.6032559482,True,False,False,4,1,-2,24.71554780511274,credit,True,-1,generall_postal_code,-9363.627104470026
-8.97867e+18_-9.66827e+17,TX,ho4,201.7959469660201,True,False,True,9,1,-1,23.68129180504377,debit,True,0,generall_postal_code,110649.16315993377
-8.84592e+18_3.77826e+18,IL,ho4,882.701942970931,True,False,True,5,0,0,30.81919184293202,debit,True,2,generall_postal_code,27603.03165693149
-9.01237e+18_-6.98263e+18,DC,ho4,710.4278298939479,True,False,True,9,1,-2,33.95693547569017,debit,True,2,generall_postal_code,110355.54206029704
-8.84527e+18_4.73077e+18,TX,ho4,996.9091463736632,True,False,False,9,1,0,35.59953895707268,debit,True,-1,generall_postal_code,72250.10217238072
-9.19523e+18_8.68208e+18,CA,ho4,2314.7595867118252,True,False,False,-1,0,0,28.87107641825932,credit,True,1,generall_postal_code,3668.8922483235147
-9.22045e+18_-5.79638e+18,PA,ho4,1466.1964101673125,False,False,True,10,1,0,29.013753421525486,credit,True,3,generall_postal_code,30732.667722941
-8.93749e+18_3.23694e+17,GA,ho4,1362.2423244822148,True,False,True,10,2,-1,22.42889676265477,debit,True,1,generall_postal_code,34623.6184227433
-9.0741e+18_-3.3935e+18,NY,ho4,707.9272061901947,True,False,False,3,0,1,24.63322144409783,debit,True,2,generall_postal_code,-11180.441906475244
-9.21461e+18_-8.99563e+17,NY,ho4,286.87786429681,True,False,False,2,-1,0,24.279506071711623,debit,True,0,generall_postal_code,2563.5465571488457
-8.89604e+18_-2.98989e+17,TX,ho4,1052.285755704831,False,False,False,11,0,-1,13.61869412802587,debit,True,2,generall_postal_code,7846.047870643539
-9.14785e+18_8.43341e+18,TX,ho4,867.7039424946014,True,False,True,10,2,-2,43.46212200103011,debit,True,-1,generall_postal_code,45372.259264469554
-8.94579e+18_-3.38091e+18,IL,ho4,648.8842190462084,True,False,False,9,3,1,54.45416831993527,debit,True,-1,generall_postal_code,-13094.123679621436
-8.98495e+18_4.91622e+18,PA,ho4,1739.483410234278,True,True,False,11,2,-1,27.418362795857185,debit,True,3,generall_postal_code,34706.04809614626
-8.90426e+18_-2.55194e+18,CA,ho4,1623.70286806293,True,False,False,11,0,0,27.917572947010775,debit,True,0,generall_postal_code,36239.972522914984
-8.93294e+18_8.83692e+18,GA,ho4,1299.1566198393455,True,True,False,10,3,0,50.64189747605879,debit,True,0,generall_postal_code,34831.80429490372
-8.88373e+18_6.69429e+18,MD,ho4,-215.77508679233802,True,False,False,12,0,1,35.683591933856455,debit,True,-1,generall_postal_code,41774.954525911264
-9.06265e+18_-8.55491e+18,TX,ho4,1228.5845395807055,False,False,True,11,1,-2,21.90326476485943,debit,True,1,generall_postal_code,25639.304859126416
-9.19147e+18_-5.61396e+18,CA,ho4,1500.1247395317503,True,False,False,6,0,1,19.754424794919736,debit,True,2,generall_postal_code,51982.07014361805
-8.80851e+18_4.31139e+18,MD,ho4,1216.1464418582982,True,False,False,9,0,0,20.5081208673698,credit,True,-1,generall_postal_code,75023.06989256902
-9.0039e+18_5.73108e+18,CA,ho4,1149.3580573925635,True,False,False,6,2,-1,25.270018688017025,credit,True,2,generall_postal_code,62539.111734959966
-9.11007e+18_3.67922e+18,NY,ho4,358.9726500380183,True,False,False,3,2,-1,43.49737701901236,credit,True,0,generall_postal_code,142074.34526337025
-9.12939e+18_4.2535e+18,CA,ho4,1478.9310388401618,True,False,False,3,1,-1,36.21269581524004,credit,True,0,generall_postal_code,101626.13188349377
-9.11751e+18_1.19836e+18,MI,ho4,2063.449536734899,True,False,True,12,2,2,25.44363516592322,debit,True,2,generall_postal_code,105288.4260648496
-8.90537e+18_4.79786e+18,MD,ho3,5217.404482003581,True,True,True,9,1,1,36.762515988263196,debit,True,-2,generall_postal_code,57810.14812542772
-9.0116e+18_8.88105e+18,CA,ho4,1368.2673466123306,True,False,False,8,0,0,35.48601356546008,credit,True,-1,generall_postal_code,97027.28335526091
-8.84906e+18_3.34121e+18,CA,ho4,1170.8559358380041,True,True,False,2,0,0,26.161370515023638,debit,True,2,generall_postal_code,112124.55650366022
-8.88063e+18_2.64314e+18,NY,ho4,26.11821223388813,True,True,False,4,0,3,34.669317782528935,credit,True,0,generall_postal_code,76384.38908891362
-9.07507e+18_2.37622e+18,CA,ho4,1547.9971499704316,True,False,False,2,2,0,20.040775328872982,debit,True,2,generall_postal_code,41420.378564669045
-9.19e+18_-1.68037e+18,CA,ho4,1544.1297758199457,True,False,False,8,0,1,30.774556739070213,debit,True,-1,generall_postal_code,76664.09071492424
-9.11284e+18_9.11113e+18,NY,ho4,645.162131793811,True,False,False,9,3,-1,40.88799404473018,debit,True,1,generall_postal_code,41625.429058025
-8.95504e+18_-5.60833e+18,GA,ho4,1522.2009221109013,True,False,True,9,-1,-1,55.36562043112171,debit,True,-1,generall_postal_code,83668.1402340487
-8.99298e+18_9.28188e+17,CA,ho4,1552.0342758467127,True,False,False,10,1,-1,51.66523389547529,debit,True,1,generall_postal_code,80837.0888120193
-9.11462e+18_8.27598e+18,TX,ho4,921.9590929850519,False,True,True,10,3,-1,17.85263650289934,debit,True,-1,generall_postal_code,40107.96859252281
-9.04253e+18_1.69074e+18,IL,ho4,894.9037618300854,True,True,True,8,1,0,49.605319500183974,debit,True,1,generall_postal_code,12917.512536954098
-9.01186e+18_-6.81874e+18,CA,ho4,1638.25464415406,True,False,False,10,3,0,38.627864702989186,prepaid,True,2,generall_postal_code,65844.59556279809
-8.81205e+18_5.58541e+18,TX,ho4,1202.7103750313822,False,False,True,11,1,-2,34.39212605063773,debit,True,2,generall_postal_code,154051.85940125346
-8.85383e+18_1.18657e+18,GA,ho4,1174.7463473426103,True,True,True,10,1,1,32.15723242387047,debit,True,2,generall_postal_code,47949.34598771667
-8.84098e+18_1.60021e+18,CA,ho4,943.6054937589668,True,False,False,7,2,0,55.800881626517224,debit,True,1,generall_postal_code,79152.76631239489
-8.81316e+18_6.20591e+18,CA,ho4,956.330257869592,True,False,False,7,-1,0,29.085886274481243,debit,True,2,generall_postal_code,75777.54204203293
-9.21281e+18_7.24985e+18,TX,ho4,926.7510548550324,True,False,True,10,0,-2,39.13380936170785,prepaid,True,0,generall_postal_code,87053.71720351244
-9.21975e+18_7.07604e+18,CA,ho4,1073.3061722602822,False,False,False,3,2,0,35.17028757539121,debit,True,-1,generall_postal_code,-14605.04086305754
-8.97376e+18_-3.86199e+18,IL,ho4,297.0641451185544,True,False,True,5,2,-1,29.078208183569473,debit,True,1,generall_postal_code,93699.18298478611
-9.02725e+18_-1.98966e+18,CA,ho4,1150.2808678747474,True,False,False,7,3,1,36.489931998575216,debit,True,1,generall_postal_code,100488.79481476884
-8.83363e+18_-1.61773e+17,CA,ho4,1128.9529167031317,True,True,False,7,1,-1,41.9117302372745,credit,True,1,generall_postal_code,10444.829729934405
-9.00726e+18_-2.61789e+18,NY,ho4,861.0103341704705,True,False,False,6,2,-1,32.980747548384215,debit,True,0,generall_postal_code,37162.1816563428
-9.1853e+18_-1.64579e+18,OH,ho4,2098.4164423821708,True,False,True,10,3,1,14.781579931025231,credit,True,3,generall_postal_code,5654.303055878365
-8.82213e+18_3.12656e+18,CA,ho4,618.371623855827,True,False,False,1,-1,-1,36.82123630669983,credit,True,2,generall_postal_code,70566.31539630436
-9.04346e+18_-6.33788e+18,TX,ho4,1063.1044895990312,True,True,True,10,0,0,47.28211148429347,debit,True,1,generall_postal_code,107444.90203556708
-9.17671e+18_-6.33805e+17,TX,ho4,1096.8252141993016,False,False,True,11,3,1,37.39281854729684,debit,True,1,generall_postal_code,14487.842316739916
-8.80708e+18_5.64944e+18,NJ,ho4,32.11780027022098,False,False,True,4,3,3,35.6777948824388,credit,True,1,generall_postal_code,58941.57459436224
-8.88226e+18_-7.37355e+17,OH,ho4,844.1134330767798,True,False,True,12,5,-2,34.82911473805483,debit,True,1,generall_postal_code,78576.56507866319
-8.80215e+18_-3.46755e+18,CA,ho4,1128.4618877461314,True,False,False,11,2,-1,77.36191813797284,debit,True,0,generall_postal_code,164478.7628004136
-8.89486e+18_8.18274e+18,TX,ho4,1880.973239393697,True,False,True,11,1,-2,20.884302856360925,debit,True,1,generall_postal_code,117089.85020135384
-9.20859e+18_-8.68954e+18,CA,ho4,986.387343925845,True,False,False,6,0,2,36.95861930602631,debit,True,1,generall_postal_code,28032.858658174307
-9.0766e+18_9.12628e+17,OR,ho4,1921.3626372674023,True,False,True,12,0,-1,22.050189099205532,credit,True,-1,generall_postal_code,-11514.176385521314
-9.00012e+18_4.00897e+18,CA,ho3,2106.8627403866353,True,True,False,9,2,-1,47.25841605880233,debit,True,1,generall_postal_code,93680.61314940352
-8.80049e+18_-7.68074e+18,OH,ho4,341.82142585141776,True,False,True,12,2,2,25.329860869517468,debit,True,3,generall_postal_code,87760.24043779165
-9.17063e+18_7.10366e+17,TX,ho4,1269.2805132098904,True,False,False,12,3,-1,72.47968884938987,debit,True,0,75203,52635.2294111297
-9.11239e+18_4.14329e+18,TX,ho4,1449.9416026051256,True,False,True,9,0,0,44.76612621568258,debit,True,0,generall_postal_code,54813.97143753146
-9.13009e+18_5.34425e+18,OH,ho4,1924.5897940958062,True,False,True,12,1,-1,23.999702166503766,debit,True,2,generall_postal_code,24751.697955582396
-9.09574e+18_9.16605e+18,IL,ho4,763.299698096432,False,False,True,5,2,-1,33.089192996004506,debit,True,-1,generall_postal_code,108428.46249990494
-8.81502e+18_-3.37818e+18,NY,ho4,-133.08886048621207,True,True,False,2,2,2,16.355729728906056,debit,True,1,generall_postal_code,102409.85157259378
-8.84926e+18_1.25019e+18,TX,ho4,1226.0849695831514,True,False,True,12,-1,-1,17.50861855490821,debit,True,0,generall_postal_code,34417.05199379465
-9.10211e+18_-2.30522e+18,CA,ho4,2225.848994560247,True,False,False,9,1,1,28.957046540010978,debit,True,2,generall_postal_code,80018.70496758832
-9.14816e+18_-7.30087e+18,CA,ho4,770.2697728575729,True,False,False,5,1,0,14.651493672791691,debit,True,0,generall_postal_code,123764.25502501719
-9.14836e+18_-6.23634e+18,NY,ho4,1249.7456965130264,True,False,False,8,4,-1,38.70580826358168,debit,True,3,generall_postal_code,52932.86865686939
-9.22163e+18_8.60379e+18,OH,ho4,732.0874582482286,True,False,True,10,4,3,27.609170589247732,credit,True,3,generall_postal_code,-31824.068722417112
-9.13982e+18_-8.89487e+18,CA,ho4,921.211802223381,True,True,False,8,0,-2,14.310410653397748,credit,True,-1,generall_postal_code,105519.17366634708
-8.82968e+18_9.47642e+17,TX,ho4,1157.3497027054418,True,False,True,10,2,1,30.262759672967903,debit,True,2,generall_postal_code,62612.069748158945
-9.13426e+18_9.21766e+18,CA,ho4,1514.7233281695992,False,False,False,3,-1,1,47.31495970247765,credit,True,2,generall_postal_code,51243.021449124775
-9.12918e+18_5.14645e+18,NY,ho4,2315.6630672389642,False,False,False,1,2,1,41.59141087244071,credit,True,1,generall_postal_code,106541.75880475897
-8.9727e+18_2.87445e+18,GA,ho4,1791.3365523373247,True,True,True,12,5,-2,-2.802126397005299,debit,True,0,generall_postal_code,7527.171881818809
-9.01598e+18_5.52729e+18,WI,ho4,1158.5492023369504,True,False,True,0,1,0,32.28153680364143,debit,True,2,generall_postal_code,63134.55099991109
-8.99508e+18_-5.39668e+18,TX,ho4,1146.8879939595806,False,False,False,11,1,1,26.497041402281816,debit,True,-1,generall_postal_code,86295.11696093853
-8.89087e+18_-4.47596e+18,NY,ho4,1384.292049654318,False,False,False,4,0,0,50.340160431669766,debit,True,2,generall_postal_code,64634.152014316176
-9.14265e+18_-1.67254e+18,NV,ho4,3093.0954975919467,True,False,True,10,0,-2,34.769822641648936,credit,True,1,generall_postal_code,68642.38408160867
-8.95942e+18_3.25426e+18,CA,ho4,2265.6662390445417,True,False,False,9,-1,-2,18.68561324670273,credit,True,2,generall_postal_code,22253.795752139686
-9.04095e+18_6.92345e+18,TX,ho4,1804.1755675366667,True,True,True,8,-1,1,28.083658684908478,credit,True,2,generall_postal_code,88063.93435245354
-9.10935e+18_-3.90195e+17,CA,ho4,1045.5316218692433,False,False,False,11,0,-2,43.1923487756056,debit,True,0,generall_postal_code,16063.114932017568
-9.10434e+18_5.04297e+18,NY,ho4,1329.3280782817205,True,False,False,5,2,-1,38.4219353737197,debit,True,2,generall_postal_code,106206.84886507654
-8.83502e+18_-1.13531e+18,TX,ho4,620.9409127690706,True,False,False,10,0,-1,55.665894482097904,debit,True,2,generall_postal_code,107139.55896203482
-8.83746e+18_-7.901e+18,MD,ho4,127.95807122302358,True,True,False,12,2,-1,22.545879751711475,debit,True,-1,generall_postal_code,129484.52883497458
-9.11278e+18_-2.86173e+17,NY,ho4,505.6314573820642,False,False,False,5,0,0,36.76473891179711,debit,True,3,generall_postal_code,92891.17738361604
-8.89899e+18_-2.82279e+18,TX,ho4,630.5095311390386,True,False,True,10,2,1,32.56300855003083,debit,True,-1,generall_postal_code,100930.2569297154
-9.12027e+18_-5.2637e+17,NY,ho4,736.1118773737645,False,False,False,6,0,1,42.1201787056282,debit,True,0,generall_postal_code,23972.23499650747
-9.02622e+18_1.45668e+18,NY,ho4,1024.2130583678302,True,False,False,6,-1,2,23.662857401365198,debit,True,0,generall_postal_code,91090.4162002725
-8.85183e+18_3.85169e+18,CA,ho4,1124.0267000367596,True,False,False,1,-1,1,24.408103149099194,credit,True,0,generall_postal_code,64935.48366359134
-8.86142e+18_-1.3946e+18,TX,ho4,1172.878341592973,True,False,False,12,2,-2,35.689109481256445,credit,True,-1,generall_postal_code,71455.92704860348
-9.05401e+18_-7.3111e+18,PA,ho4,795.6451755810806,True,False,False,12,5,1,20.692655252259232,debit,True,3,generall_postal_code,12063.940047488188
-8.80021e+18_-5.38008e+18,OH,ho4,808.4821228292998,False,False,True,10,4,1,30.607221540557482,debit,True,3,generall_postal_code,51339.01739959176
-8.98122e+18_-1.65453e+18,CA,ho4,1625.8997047676553,True,True,False,9,0,1,21.124287899464054,debit,True,-1,generall_postal_code,121006.35375967354
-8.87397e+18_-5.12097e+18,TX,ho4,278.63536415708336,False,False,False,10,2,0,28.308011389972535,debit,True,2,generall_postal_code,57500.67699775896
-8.94574e+18_-5.78003e+18,NJ,ho6,1417.8088285550434,True,True,True,7,2,-2,39.869784159546754,debit,True,-1,generall_postal_code,86569.3320095889
-8.97288e+18_4.13432e+18,TX,ho4,1662.080017545385,True,False,True,8,2,0,34.0308375422256,debit,True,-1,generall_postal_code,73853.16968969828
-8.81502e+18_8.67288e+18,NY,ho4,546.9527138303889,True,True,False,4,0,-1,38.48719024833865,debit,True,0,generall_postal_code,56892.904613323786
-8.81681e+18_3.97478e+18,TX,ho4,1471.2028149141968,True,False,True,9,2,-2,45.69028420227213,debit,True,0,generall_postal_code,67168.48318619428
-9.20574e+18_5.12722e+18,CA,ho4,1623.6756648721293,True,False,False,5,2,0,22.687214215260493,debit,True,2,generall_postal_code,156333.47082557034
-8.86352e+18_2.63736e+17,TX,ho4,497.6363316317454,True,True,True,11,0,-1,29.787129397914413,credit,True,0,generall_postal_code,107904.6084961005
-9.16178e+18_-2.52904e+18,NY,ho4,1570.2066409281335,True,False,False,7,0,-2,30.21826602144064,debit,True,0,generall_postal_code,25233.007803582546
-9.17817e+18_-6.39372e+18,NY,ho4,766.0673232346646,False,False,False,4,1,-1,25.813459185190638,credit,True,2,generall_postal_code,159350.70362609593
-9.03889e+18_4.21076e+18,IL,ho4,151.10643832240982,True,True,True,6,2,0,42.14171042813048,credit,True,-1,generall_postal_code,97935.44852254861
-9.14251e+18_1.14228e+18,CA,ho4,1381.743043406404,True,False,False,12,1,1,47.31549467989558,debit,True,1,generall_postal_code,30069.219472556313
-9.13833e+18_-4.96683e+18,CA,ho4,1411.799563108152,True,False,False,4,3,1,40.68225351971719,debit,True,0,generall_postal_code,87280.72066770714
-9.14355e+18_-5.31102e+18,CA,ho4,1405.331192030445,False,False,False,3,2,1,32.22178335252094,credit,True,-1,generall_postal_code,82868.1718808634
-8.93175e+18_2.49949e+18,IL,ho4,363.2789410247939,True,False,True,7,1,1,50.219524402375995,debit,True,-1,generall_postal_code,93064.87476369667
-8.85529e+18_5.62124e+18,NY,ho4,132.92861130737083,True,False,False,3,2,-1,28.641145141180015,debit,True,2,generall_postal_code,59311.04282651171
-9.03184e+18_2.4407e+18,CA,ho4,796.8148343108771,True,False,False,7,4,-1,25.712233297072167,debit,True,2,generall_postal_code,58148.84802527924
-8.94926e+18_1.03678e+18,NY,ho4,1752.170094477551,True,False,False,3,2,0,35.79347369475551,credit,True,0,generall_postal_code,105587.06501649783
